"Aruba","ABW","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.07763891","47.701155","47.04428483","49.43111891","48.48068408","54.54579826","54.33835472","55.22976719","71.9158733","74.18011452","73.42465753","73.19952774","72.0543145","71.63689391","71.63689391","71.63689391","88.33922261","88.33922261","88.33922261","","",
"Middle East & North Africa (all income levels)","MEA","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.6220440892002","85.229560802124","86.074643667842","86.9889944545828","87.107848036048","87.5700564535693","87.7661607614453","84.8566677340916","83.4768775241352","83.9039360457034","84.2731633283534","84.3440088901011","84.9333988613375","82.4015863563082","82.3987677197831","81.7136214231002","81.8223563901302","81.7654662495279","80.9340339168531","","",
"Mexico","MEX","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.04225822","96.63363989","95.98342745","95.94293517","95.85532791","95.32878123","94.99679114","94.85046078","94.69677403","94.66167182","94.04745102","93.63744455","93.13810538","92.87215807","92.34228083","92.22717355","91.60691593","91.46918193","91.46904867","","",
"Marshall Islands","MHL","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.20107239","75.20107239","75.20107239","75.20107239","75.20107239","75.20107239","75.20107239","75.20107239","75.20107239","75.20107239","75.20107239","75.20107239","75.20107239","75.20107239","75.20107239","75.20107239","75.20107239","75.20107239","75.20107244","","",
"Middle income","MIC","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.9405454213673","80.4883630744079","80.955386605319","81.9565669442355","82.2572289763129","82.8247532158677","83.6132740037763","82.9598910205095","81.475042422705","80.9760851962034","79.9008562827178","78.8292043637233","77.7953962033578","76.6853424653613","76.285986315994","75.0493338966382","75.5645063059366","75.7747309988717","75.7760600416783","","",
"Macedonia, FYR","MKD","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Mali","MLI","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.95850868","99.97920591","99.9773063","99.9757257","99.67585089","99.09819639","99.94863234","99.63086449","98.59976663","99.46371112","99.52944002","99.54861839","99.55521501","99.2374355","99.30496777","99.57518631","99.57518631","99.57518631","99.57518631","","",
"Malta","MLT","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.83333333","96.15384615","96.42857143","96.55172414","96.77419355","96.875","95.99623736","96.33924443","94.7483429","92.51210739","93.35616932","93.79307127","93.69587609","93.67177039","92.73243288","92.88469579","100","92.97458055","92.98119304","","",
"Myanmar","MMR","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.91884812","99.38972836","99.58531274","100","100","100","99.94730071","98.79088292","98.60674211","98.63784955","99.6214273","95.33233868","95.58136413","95.72125219","92.69568976","90.74725162","93.72045846","93.72045846","93.72045846","","",
"Middle East & North Africa (developing only)","MNA","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.8675055734011","91.0593960467849","91.8515332241089","92.2834196439168","92.8178717630217","93.3384673639215","93.0883227773663","91.9037677213532","91.0891516516264","91.8429134045682","92.8772217849163","93.5520605570537","94.1789541704016","90.4811437148774","90.4603897332516","90.2829457088106","90.5324091134409","91.0080680904834","91.0920048041235","","",
"Montenegro","MNE","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Mongolia","MNG","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.29073621","77.68900845","63.24294204","71.72451704","64.28354122","66.92237227","66.59697413","79.20148889","93.55684728","93.55684728","93.55684728","93.55684728","93.55684728","93.00183777","93.08642368","93.08642489","93.08644218","93.10777827","93.10777827","","",
"Northern Mariana Islands","MNP","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.59105371","41.5162507","39.77072804","43.72662343","41.61205294","40.62643212","41.51177516","35.79691738","32.75369606","32.10339957","27.32024202","26.3107877","19.58407986","13.08768221","13.26480025","17.45541385","11.96980629","14.8622483","11.94076955","","",
"Mauritania","MRT","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.60335085","94.60141978","94.60433865","94.63888605","94.60737932","94.62391462","94.61583318","94.61298634","94.58127083","94.54336125","94.51782425","94.31984378","94.38818763","94.50378282","93.0677865","91.95516098","90.69951045","90.73873843","90.72776812","","",
"Mauritius","MUS","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.03065263","73.80533253","73.74926849","73.46679868","73.03220164","74.64014891","74.02132206","74.8126703","80.77798651","80.80304807","84.57777043","86.6087665","88.01086776","90.70843861","91.07942818","91.25733514","91.28879017","91.37701659","91.35494383","","",
"Malawi","MWI","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.4694196","46.29586418","43.82313131","40.06604797","38.41602133","40.57335656","42.57572708","41.74018622","42.32614684","35.07748709","33.77679712","28.297545","48.45336983","48.49465397","53.51953517","27.52581676","20.15589076","23.33789541","23.33789541","","",
"Malaysia","MYS","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.97986006","74.97986006","74.97986006","74.06743413","74.28333936","76.29214734","73.75701589","73.83218867","75.06361056","77.34469503","78.28706567","79.25191417","78.43376064","78.54101932","76.32780359","76.7979572","77.83985222","77.96541648","79.94911131","","",
"North America","NAC","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.1775270585796","26.7764683494362","27.1501744270232","27.3736574163381","27.0862527908701","26.8194941919679","26.0437079482714","25.2188745663908","24.8985046446831","24.7692311670483","24.732832854489","24.5047006159045","24.4676160455826","24.347490179193","23.9629698196123","23.7879086398786","23.7058722324896","23.4640144133678","23.3846782048977","","",
"Namibia","NAM","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.81448237","21.82874632","21.86643241","21.85278943","21.25288167","18.15597999","6.79851922","9.35485257","11.84908196","7.42853862","7.28078304","5.73343702","18.66734486","17.9058513","17.91830944","17.90814313","17.90728784","17.89828844","17.89950262","","",
"New Caledonia","NCL","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.72821584","87.63762048","87.66353561","87.76786163","87.76682914","87.48075294","87.89620717","87.60901421","87.61205959","86.61805793","92.3080802","90.36212679","90.33061997","91.79487343","91.0192905","90.86310389","89.20076739","89.90841269","83.8533367","","",
"Nigeria","NGA","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.55370163","94.73761994","94.59125251","95.00004525","94.75630823","92.65477176","91.39142398","90.42858779","96.21695384","95.33732815","95.79991765","95.62362903","95.82899658","95.65730624","95.80051024","95.67821433","95.66685705","95.53904971","95.76560017","","",
"Nicaragua","NIC","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.51285615","98.83157895","97.61776822","98.04313669","95.64875333","91.62822169","91.41917998","95.46038332","88.6758847","91.98860038","91.62936119","93.04133541","93.04291136","93.04500405","92.58960085","92.58960085","92.35603704","85.62207032","86.47316091","","",
"Netherlands","NLD","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.29017427","24.01634712","23.84159587","23.56590627","24.09648897","24.32410423","23.39147427","21.3672455","23.80474314","22.84993425","26.84564801","42.8665865","42.29459301","44.19080539","40.86413049","41.3135079","41.16912385","41.93227887","41.66373011","","",
"High income: nonOECD","NOC","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.7115186315683","69.8449485146639","67.1623985502354","68.4743863094272","70.7167677140233","71.3287888788866","72.2442696208782","76.2695473249617","77.5193901464859","78.512354899986","78.4524009302063","78.3974950464758","79.0581471234966","83.3713496077398","83.4085710792328","83.7110504390663","83.9126350747032","84.2653100135019","84.6029935580521","","",
"Norway","NOR","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.50140797","96.48410032","95.41211293","95.34883721","95.36761792","95.47701886","95.67035339","95.35718608","95.33407701","95.31108781","95.14993302","95.2307083","94.79426434","95.45561365","94.81314342","94.95747764","95.05157298","94.94927604","95.94866475","","",
"Nepal","NPL","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.61968772","94.31417662","93.82944046","92.92507605","92.36387039","91.21401201","91.08241218","88.65406877","89.45061075","75.35744632","72.94546115","72.78020525","82.8699413","83.63347983","81.26447168","83.63800169","83.63800169","81.38065507","81.38065507","","",
"New Zealand","NZL","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.74081578","69.87380582","68.82917202","70.83016953","70.69614769","69.87652662","72.04347826","72.64701097","72.64701097","69.26063181","69.23537632","69.4320889","65.05826077","65.51357616","62.59212362","62.58070729","63.20234553","62.79038696","62.79038696","","",
"High income: OECD","OEC","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.4647823883063","39.6105078865439","39.1169819852778","38.7390879062551","38.3741756126415","37.5010348259654","36.175122793127","35.3673274400953","36.0222712882052","36.526082665404","36.2428534838594","36.3359152819554","36.4795043128296","36.779394083699","36.1028470448526","36.0674703506011","36.4614777875166","35.8077509416567","35.2834999583283","","",
"OECD members","OED","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.1971756837724","40.3943948792298","39.9866488456703","39.621129587274","39.3084206051138","38.5809085974982","37.3324939470936","36.5306025552945","37.0614806441399","37.5902660566695","37.3912107166525","37.5115773322874","37.6871986763871","37.9256386841276","37.0921191946889","37.1759405043181","37.5136976718595","36.8303724847261","36.3753374374791","","",
"Oman","OMN","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.20638293","62.96932893","62.96910211","64.44201313","64.98757515","64.38704129","62.81943323","61.55943883","61.92826362","61.82755237","59.93548282","59.79359945","60.65277347","60.0374502","62.58047375","60.96643995","59.33467864","61.39140114","61.39140114","","",
"Other small states","OSS","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.0756612631214","60.5045726768868","58.2122351344918","60.4252452169601","60.6443603104548","58.6741427891562","56.2900337385184","60.3044012925632","58.183272556268","53.8021319551795","52.6575557400864","51.8654343498656","59.115253700222","61.3549274994361","59.9943481400942","56.8353012202461","58.7895763048672","58.0199346302336","59.3982066637686","","",
"Pakistan","PAK","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.17690174","98.18578409","98.22358791","82.32240099","82.67263143","81.04325252","78.63602134","78.94893857","81.13824675","82.50803938","86.30802121","89.7876384","88.97928837","88.30514993","88.4947106","88.65389822","88.65389822","86.78977232","86.78977232","","",
"Panama","PAN","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.1002045","86.22427551","83.74558304","83.32687088","81.87311178","81.25650816","82.33922026","81.63934426","82.16444982","81.47058824","80.89696282","80.62452009","83.01438116","83.60649288","83.60647086","83.60655011","83.91228051","79.02665122","78.7428434","","",
"Peru","PER","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.92348109","86.05075907","85.71926403","83.84087311","81.196082","83.42976928","82.60110255","81.83339014","78.03524528","83.01476326","82.28056251","85.24348916","86.18298828","86.5569522","85.7434262","85.42701873","85.3733764","84.6484832","84.6484832","","",
"Philippines","PHL","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.71504519","81.7513095","81.61966079","81.13433827","77.63784847","77.24751438","78.55062965","77.96910262","78.43310219","78.6289806","84.25368176","85.30479441","84.99132114","84.68867079","83.7078007","83.62590951","83.02482528","82.76534119","82.9074156","","",
"Palau","PLW","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.11968679","81.18743991","81.43644574","80.64516129","78.0141844","73.40720222","69.76744186","61.42541005","60.66756178","55.32606978","52.60436142","51.36954698","46.10949152","46.14980116","46.10774482","46.16813554","46.16813554","46.16813554","46.16813554","","",
"Papua New Guinea","PNG","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.29828503","46.49619954","46.81899972","46.8781169","48.74980343","56.04969646","55.88967123","55.88967123","55.88967123","55.88967123","55.88967123","55.88967123","55.88967123","55.88967123","55.88967123","55.88967123","55.88967123","55.88967123","55.88967123","","",
"Poland","POL","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100.00090382","100","100","88.20506747","87.96079671","89.61253249","85.34806461","85.36115197","83.24577494","80.96354415","80.56908281","78.25283831","76.19594898","74.99953247","74.98913912","","",
"Puerto Rico","PRI","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. Rep.","PRK","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.99351964","67.15530903","66.66666667","69.81740064","73.01899149","72.78453272","72.91455302","73.80896074","74.60240161","73.39668853","74.53489762","76.11613907","76.39140729","77.48023416","77.30358266","74.48979436","75.21513029","76.16274716","75.35095923","","",
"Paraguay","PRY","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.36651698","89.19805896","85.31562622","86.47165081","83.70331884","86.60992861","84.93796567","85.60007313","84.89552633","85.2439173","87.07418877","87.61786908","89.50343895","89.23947039","91.28281207","91.51744299","91.3785346","91.3785346","92.01224784","","",
"Pacific island small states","PSS","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.2682275775592","71.2068661315517","71.6785159610339","72.6580784222457","71.5975108568296","70.9940580800175","70.6021396328873","69.604807488387","68.3087639442106","64.9732312331858","65.0841828455383","62.4168988125796","59.421586518525","61.6960489193736","67.3173267739343","63.2719379012336","62.6915012051219","62.4781629228924","62.6595107810309","","",
"French Polynesia","PYF","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.68292683","91.13924051","90.24390244","89.41176471","88.37209302","100","100","100","100","100","100","100","100","100","73.30696985","71.00977199","63.80510441","52.1733871","52.1733871","","",
"Romania","ROU","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","97.43205248","96.80522565","96.41096431","98.16368619","97.39799089","98.09188404","98.03241715","98.15586546","97.79127299","96.99173348","97.03886088","","",
"Russian Federation","RUS","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.66381521","63.21418232","61.9046885","65.92007962","72.09425991","74.70106986","73.73689228","75.18796992","79.71156998","82.24089636","82.39140589","81.5047619","83.01857344","89.75880461","90.87131205","91.43849452","91.76059066","91.95310513","92.41817586","","",
"Rwanda","RWA","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.25078928","41.19567584","41.19939283","41.16231775","40.97317127","40.72818141","45.98051462","51.71712397","36.81166612","40.89868011","43.68713194","44.30733399","44.62962849","45.13451939","45.6645179","44.63980061","45.14649011","45.64566433","44.60358176","","",
"South Asia","SAS","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.2575189478516","91.9974938193207","92.6047542014982","90.9647424694428","90.2547450327486","90.7997885983994","91.3251231658247","90.8768486747991","90.8203890882729","89.9254687299858","89.8116038513249","89.0915382760115","88.0539613238593","87.2908426205037","87.3476825868614","86.13907649985","87.5364561129467","87.4520997156558","86.3755062406999","","",
"Saudi Arabia","SAU","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.28484276","71.47426124","70.97186454","72.03386529","69.04160909","66.0706487","65.68058176","66.65368586","64.98170267","64.15484332","60.58855635","62.26261249","62.02163851","59.95174655","62.10989939","58.14414146","56.15473646","54.3067635","55.32960627","","",
"Sudan","SDN","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.83477635","92.87661348","92.76132499","92.99020691","92.81274612","90.98206626","91.2404314","91.27338488","91.69663601","92.00871367","91.39714873","93.15688003","94.60737913","95.81340633","95.92443996","95.50476193","95.61628208","96.07590024","96.11638804","","",
"Senegal","SEN","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.13836689","93.68532818","93.21296204","92.6508945","92.46952596","91.60106809","91.06818616","90.41517697","89.72775433","88.50308141","77.3658549","76.71604994","78.36861694","76.03301399","77.4052102","77.4052102","77.4052102","77.4052102","77.4052102","","",
"Singapore","SGP","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.90681285","96.53783829","96.33759324","95.59572107","95.34652655","95.72879247","94.89574609","95.64004442","93.38998593","93.26804932","95.12700161","95.37322521","95.02130048","94.94540456","94.62727981","94.20994105","93.90353782","93.73340039","94.34758616","","",
"Solomon Islands","SLB","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.88235294","55.88235294","55.88235294","55.88235294","55.88235294","56.69931928","56.69931928","56.69931928","56.69931928","56.69931928","56.69931928","56.69931928","56.69931928","56.69931928","56.69931928","56.69931928","56.69931928","56.69931928","56.69931928","","",
"Sierra Leone","SLE","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.80302118","92.61234294","93.42539025","93.2580193","92.25804472","92.92075606","94.71357655","94.69739669","94.94934523","91.0154255","83.8449311","88.21948475","94.11739166","96.36773558","75.85250449","86.23310355","82.42822091","76.10968451","71.55932233","","",
"El Salvador","SLV","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7654321","97.46434303","97.3239765","96.67325092","94.60021656","94.62308176","93.11247414","93.38293461","93.29600211","92.54758338","91.68294847","88.92551951","89.00329595","88.77018578","87.9369762","88.58250059","88.04115711","87.0797981","85.37692805","","",
"San Marino","SMR","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.26938239","95.23809524","94.97964722","94.40841852","94.63854507","94.69965538","94.76523909","94.72931609","95.55142291","95.34245322","95.56427128","95.66274828","95.73058088","95.73058088","95.73058088","95.73058088","95.73058088","95.73058088","95.73058088","","",
"Somalia","SOM","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.45562457","83.74689396","83.15379251","84.30804976","84.34204889","83.71163152","84.8974798","85.1125863","86.00908381","87.68853752","88.02926294","88.98181941","90.15722522","92.44898391","92.21771036","95.54708674","95.47399916","95.6036693","95.95383356","","",
"Sub-Saharan Africa (developing only)","SSA","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.1313662234382","57.3755191245586","56.1664768469219","60.24678972257","48.989220478243","49.326624588167","50.8126109366726","52.3600410750851","54.1337152140228","54.2052903264288","55.8004646469298","57.3645063859751","58.1151129028081","60.4705293960317","57.6932701796017","55.1926272655205","55.1797706479942","56.7424107486304","61.7504095618734","","",
"South Sudan","SSD","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.52355769","96.42022512","96.27107515","94.77847276","92.69452823","92.28536701","","",
"Sub-Saharan Africa (all income levels)","SSF","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.1505919123579","57.3941940453508","56.1856764034323","60.2661018404425","49.0234553331349","49.3608319093093","50.8420452758571","52.4239150131163","54.1704473126846","54.2799569855294","55.8616016791792","57.4114217586724","58.1638547045687","60.5150539942829","57.7602493815406","55.2580244889123","55.2517829551512","56.8068620553608","61.805963089568","","",
"Small states","SST","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.3865411483517","61.9019963989389","62.6485251059873","63.8894357318547","65.3860443445227","63.9471591603543","64.2520963557359","64.7425863908773","65.4920345371103","63.2214391058721","62.0352803562482","60.492785957138","65.5607988239495","66.482318889892","66.3021471517022","62.8976485838514","64.0082920438724","64.4747745418292","65.0781437803719","","",
"Sao Tome and Principe","STP","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.80456736","70.16686378","65.06549666","75.84188787","71.14725696","76.12750304","64.26044344","58.48542933","61.96542182","61.99180326","73.57187699","77.88292248","78.31189176","84.1878936","79.03596885","87.60303976","85.16455274","75.45634841","84.24943935","","",
"Suriname","SUR","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.48051948","13.89168379","30.48780488","46.05263158","49.46996466","43.95833333","53.43839542","43.95604396","39.81481481","31.94444444","30.24691358","23.60050809","27.14792841","27.14792841","27.14792841","27.14792841","27.14792841","53.9748954","49.35064935","","",
"Slovak Republic","SVK","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","73.14514535","88.14548709","81.92202275","79.09520509","78.29459998","74.47572553","67.98036833","77.90980681","73.88484098","73.90595837","","",
"Slovenia","SVN","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.29920095","49.49745146","46.74904734","48.39355132","50.82977813","44.10475906","39.1766649","43.20125455","41.853722","43.75771903","46.21761128","42.40209167","46.98736686","46.49694435","45.52529231","47.41349736","44.40533357","41.72311886","42.6617113","","",
"Sweden","SWE","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.89085806","99.88426508","99.77272727","95.72089437","93.80120699","91.13896925","87.91785569","87.41435699","88.36996552","87.54773111","88.56248546","88.15897983","88.45250924","88.46062423","88.67891483","88.43243983","87.96138932","88.08742998","88.12993165","","",
